bus_id,scn_name,v_nom,carrier,v_mag_pu_set,v_mag_pu_min,v_mag_pu_max,x,y,geom,country,type,unit,control,generator,sub_network
Bus_44727,status2023,1,rural_heat,1,0,inf,10.2058477546438,54.252123772375,POINT (10.205848 54.252124),DE,,None,Slack,,4291
Bus_44728,status2023,1,rural_heat,1,0,inf,12.1355040363164,48.7149632195322,POINT (12.135504 48.714963),DE,,None,Slack,,4292
Bus_44729,status2023,1,rural_heat,1,0,inf,8.34500346982476,50.4280196499358,POINT (8.345003 50.42802),DE,,None,Slack,,4293
Bus_44730,status2023,1,rural_heat,1,0,inf,10.7971450270393,47.6767302605417,POINT (10.797145 47.67673),DE,,None,Slack,,4294
Bus_44731,status2023,1,rural_heat,1,0,inf,13.1998807763024,52.6297464506899,POINT (13.199881 52.629746),DE,,None,Slack,,4295
Bus_44732,status2023,1,rural_heat,1,0,inf,9.54503689686374,53.551634666373,POINT (9.545037 53.551635),DE,,None,Slack,,4296
Bus_44733,status2023,1,rural_heat,1,0,inf,7.15571152928625,50.8284863554671,POINT (7.155712 50.828486),DE,,None,Slack,,4297
Bus_44734,status2023,1,rural_heat,1,0,inf,10.3449687057897,48.8854997326608,POINT (10.344969 48.8855),DE,,None,Slack,,4298
Bus_44735,status2023,1,rural_heat,1,0,inf,12.430515878769,48.3782447885814,POINT (12.430516 48.378245),DE,,None,Slack,,4299
Bus_44736,status2023,1,rural_heat,1,0,inf,9.01155631945601,53.970230668598,POINT (9.011556 53.970231),DE,,None,Slack,,4300
Bus_44737,status2023,1,rural_heat,1,0,inf,9.73570650495498,52.4156715674052,POINT (9.735707 52.415672),DE,,None,Slack,,4301
Bus_44738,status2023,1,rural_heat,1,0,inf,8.07949742426825,50.3099051970392,POINT (8.079497 50.309905),DE,,None,Slack,,4302
Bus_44739,status2023,1,rural_heat,1,0,inf,10.5135011338217,51.9153971216812,POINT (10.513501 51.915397),DE,,None,Slack,,4303
Bus_44740,status2023,1,rural_heat,1,0,inf,11.8492935227836,47.9257472122028,POINT (11.849294 47.925747),DE,,None,Slack,,4304
Bus_44741,status2023,1,rural_heat,1,0,inf,8.08878070381769,50.3957502990449,POINT (8.088781 50.39575),DE,,None,Slack,,4305
Bus_44742,status2023,1,rural_heat,1,0,inf,13.6363254248029,52.668422716827,POINT (13.636325 52.668423),DE,,None,Slack,,4306
Bus_44743,status2023,1,rural_heat,1,0,inf,7.68205376625774,49.6900225922104,POINT (7.682054 49.690023),DE,,None,Slack,,4307
Bus_44744,status2023,1,rural_heat,1,0,inf,12.3169624635101,51.3242586721883,POINT (12.316962 51.324259),DE,,None,Slack,,4308
Bus_44745,status2023,1,rural_heat,1,0,inf,9.51698552633966,53.2666172472635,POINT (9.516986 53.266617),DE,,None,Slack,,4309
Bus_44746,status2023,1,rural_heat,1,0,inf,8.75546838952412,53.0725338953515,POINT (8.755468 53.072534),DE,,None,Slack,,4310
Bus_44747,status2023,1,rural_heat,1,0,inf,11.1245621144187,51.1647790996332,POINT (11.124562 51.164779),DE,,None,Slack,,4311
Bus_44748,status2023,1,rural_heat,1,0,inf,12.9472087665146,50.7868096917422,POINT (12.947209 50.78681),DE,,None,Slack,,4312
Bus_44749,status2023,1,rural_heat,1,0,inf,6.32531170490761,50.8276402404724,POINT (6.325312 50.82764),DE,,None,Slack,,4313
Bus_44750,status2023,1,rural_heat,1,0,inf,11.2992266524247,51.9868192550541,POINT (11.299227 51.986819),DE,,None,Slack,,4314
Bus_44751,status2023,1,rural_heat,1,0,inf,13.1410340298957,53.9249574022712,POINT (13.141034 53.924957),DE,,None,Slack,,4315
Bus_44752,status2023,1,rural_heat,1,0,inf,12.953519776485,50.4843957340341,POINT (12.95352 50.484396),DE,,None,Slack,,4316
Bus_44753,status2023,1,rural_heat,1,0,inf,12.2099113368297,47.8567686091593,POINT (12.209911 47.856769),DE,,None,Slack,,4317
Bus_44754,status2023,1,rural_heat,1,0,inf,6.24974164793411,51.3167338780862,POINT (6.249742 51.316734),DE,,None,Slack,,4318
Bus_44755,status2023,1,rural_heat,1,0,inf,13.660116119505,51.0060199924711,POINT (13.660116 51.00602),DE,,None,Slack,,4319
Bus_44756,status2023,1,rural_heat,1,0,inf,7.19629349143595,51.5367891145451,POINT (7.196293 51.536789),DE,,None,Slack,,4320
Bus_44757,status2023,1,rural_heat,1,0,inf,10.3650893730215,54.3688558005296,POINT (10.365089 54.368856),DE,,None,Slack,,4321
Bus_44758,status2023,1,rural_heat,1,0,inf,11.7048539589837,48.398483419136,POINT (11.704854 48.398483),DE,,None,Slack,,4322
Bus_44759,status2023,1,rural_heat,1,0,inf,8.61796677907675,49.4141114564165,POINT (8.617967 49.414111),DE,,None,Slack,,4323
Bus_44760,status2023,1,rural_heat,1,0,inf,13.7445967005949,51.0814156853798,POINT (13.744597 51.081416),DE,,None,Slack,,4324
Bus_44761,status2023,1,rural_heat,1,0,inf,13.4850763681103,52.4996536992421,POINT (13.485076 52.499654),DE,,None,Slack,,4325
Bus_44762,status2023,1,rural_heat,1,0,inf,11.5698126395288,50.8823247379224,POINT (11.569813 50.882325),DE,,None,Slack,,4326
Bus_44763,status2023,1,rural_heat,1,0,inf,10.8187040091179,49.3427611558667,POINT (10.818704 49.342761),DE,,None,Slack,,4327
Bus_44764,status2023,1,rural_heat,1,0,inf,8.38563369975364,48.9833047097839,POINT (8.385634 48.983305),DE,,None,Slack,,4328
Bus_44765,status2023,1,rural_heat,1,0,inf,9.00273215647871,51.2841252337771,POINT (9.002732 51.284125),DE,,None,Slack,,4329
Bus_44766,status2023,1,rural_heat,1,0,inf,11.0065577597466,50.3204120966122,POINT (11.006558 50.320412),DE,,None,Slack,,4330
Bus_44767,status2023,1,rural_heat,1,0,inf,10.3198678633187,47.7320228195966,POINT (10.319868 47.732023),DE,,None,Slack,,4331
Bus_44768,status2023,1,rural_heat,1,0,inf,9.48372778859031,54.7444659722653,POINT (9.483728 54.744466),DE,,None,Slack,,4332
Bus_44769,status2023,1,rural_heat,1,0,inf,9.14051520223189,48.4657992616031,POINT (9.140515 48.465799),DE,,None,Slack,,4333
Bus_44770,status2023,1,rural_heat,1,0,inf,11.6535933947233,52.2414199415274,POINT (11.653593 52.24142),DE,,None,Slack,,4334
Bus_44771,status2023,1,rural_heat,1,0,inf,8.97362424537477,52.3089235894582,POINT (8.973624 52.308924),DE,,None,Slack,,4335
Bus_44772,status2023,1,rural_heat,1,0,inf,10.9954974421517,52.1176750568774,POINT (10.995497 52.117675),DE,,None,Slack,,4336
Bus_44773,status2023,1,rural_heat,1,0,inf,9.54052153175905,50.582779263511,POINT (9.540522 50.582779),DE,,None,Slack,,4337
Bus_44774,status2023,1,rural_heat,1,0,inf,13.9730043981938,52.4435518750823,POINT (13.973004 52.443552),DE,,None,Slack,,4338
Bus_44775,status2023,1,rural_heat,1,0,inf,13.5960879081603,54.0880275161656,POINT (13.596088 54.088028),DE,,None,Slack,,4339
Bus_44776,status2023,1,rural_heat,1,0,inf,7.60062567113845,50.0990078769035,POINT (7.600626 50.099008),DE,,None,Slack,,4340
Bus_44777,status2023,1,rural_heat,1,0,inf,10.5954365734781,51.4549978076789,POINT (10.595437 51.454998),DE,,None,Slack,,4341
Bus_44778,status2023,1,rural_heat,1,0,inf,7.46399488141713,49.7949350306526,POINT (7.463995 49.794935),DE,,None,Slack,,4342
Bus_44779,status2023,1,rural_heat,1,0,inf,12.9648523366799,54.34428024571,POINT (12.964852 54.34428),DE,,None,Slack,,4343
Bus_44780,status2023,1,rural_heat,1,0,inf,10.4300000168849,48.5509907680131,POINT (10.43 48.550991),DE,,None,Slack,,4344
Bus_44781,status2023,1,rural_heat,1,0,inf,6.08557078916513,50.8877349138022,POINT (6.085571 50.887735),DE,,None,Slack,,4345
Bus_44782,status2023,1,rural_heat,1,0,inf,10.9275062653137,52.3577333530268,POINT (10.927506 52.357733),DE,,None,Slack,,4346
Bus_44783,status2023,1,rural_heat,1,0,inf,11.5196617874558,49.9640150683806,POINT (11.519662 49.964015),DE,,None,Slack,,4347
Bus_44784,status2023,1,rural_heat,1,0,inf,10.1281187515355,47.8644527494371,POINT (10.128119 47.864453),DE,,None,Slack,,4348
Bus_44785,status2023,1,rural_heat,1,0,inf,8.65523878315195,52.2485327851189,POINT (8.655239 52.248533),DE,,None,Slack,,4349
Bus_44786,status2023,1,rural_heat,1,0,inf,8.96815653343653,49.6402435208434,POINT (8.968157 49.640244),DE,,None,Slack,,4350
Bus_44787,status2023,1,rural_heat,1,0,inf,6.45510035785049,51.8346256267441,POINT (6.4551 51.834626),DE,,None,Slack,,4351
Bus_44788,status2023,1,rural_heat,1,0,inf,9.6442905352684,53.628337339626,POINT (9.644291 53.628337),DE,,None,Slack,,4352
Bus_44789,status2023,1,rural_heat,1,0,inf,11.9741034091688,51.3470948498383,POINT (11.974103 51.347095),DE,,None,Slack,,4353
Bus_44790,status2023,1,rural_heat,1,0,inf,6.249503427889,51.1428289318885,POINT (6.249503 51.142829),DE,,None,Slack,,4354
Bus_44791,status2023,1,rural_heat,1,0,inf,6.79064929659896,50.7099854460928,POINT (6.790649 50.709985),DE,,None,Slack,,4355
Bus_44792,status2023,1,rural_heat,1,0,inf,14.1669644906788,52.4697949433883,POINT (14.166964 52.469795),DE,,None,Slack,,4356
Bus_44793,status2023,1,rural_heat,1,0,inf,8.51636038766171,52.004055180854,POINT (8.51636 52.004055),DE,,None,Slack,,4357
Bus_44794,status2023,1,rural_heat,1,0,inf,11.704684619704,51.002620639528,POINT (11.704685 51.002621),DE,,None,Slack,,4358
Bus_44795,status2023,1,rural_heat,1,0,inf,8.66697992046251,52.4562564494798,POINT (8.66698 52.456256),DE,,None,Slack,,4359
Bus_44796,status2023,1,rural_heat,1,0,inf,10.1048696973663,54.0749964504498,POINT (10.10487 54.074996),DE,,None,Slack,,4360
Bus_44797,status2023,1,rural_heat,1,0,inf,10.5882791178601,51.3330723078504,POINT (10.588279 51.333072),DE,,None,Slack,,4361
Bus_44798,status2023,1,rural_heat,1,0,inf,10.6738471957264,53.1936728225541,POINT (10.673847 53.193673),DE,,None,Slack,,4362
Bus_44799,status2023,1,rural_heat,1,0,inf,8.2477135724687,49.7183837764048,POINT (8.247714 49.718384),DE,,None,Slack,,4363
Bus_44800,status2023,1,rural_heat,1,0,inf,10.9469565691754,47.8893734337819,POINT (10.946957 47.889373),DE,,None,Slack,,4364
Bus_44801,status2023,1,rural_heat,1,0,inf,6.76663474624929,50.7769417283139,POINT (6.766635 50.776942),DE,,None,Slack,,4365
Bus_44802,status2023,1,rural_heat,1,0,inf,9.30122706668173,48.8534213035029,POINT (9.301227 48.853421),DE,,None,Slack,,4366
Bus_44803,status2023,1,rural_heat,1,0,inf,13.4773029995977,48.7685814576547,POINT (13.477303 48.768581),DE,,None,Slack,,4367
Bus_44804,status2023,1,rural_heat,1,0,inf,13.6733707611737,52.6250878519026,POINT (13.673371 52.625088),DE,,None,Slack,,4368
Bus_44805,status2023,1,rural_heat,1,0,inf,11.6541310396792,48.0978708022983,POINT (11.654131 48.097871),DE,,None,Slack,,4369
Bus_44806,status2023,1,rural_heat,1,0,inf,11.1988416301012,52.4993267768952,POINT (11.198842 52.499327),DE,,None,Slack,,4370
Bus_44807,status2023,1,rural_heat,1,0,inf,7.18040800871613,50.7714637073351,POINT (7.180408 50.771464),DE,,None,Slack,,4371
Bus_44808,status2023,1,rural_heat,1,0,inf,8.58677375007425,50.1132973332798,POINT (8.586774 50.113297),DE,,None,Slack,,4372
Bus_44809,status2023,1,rural_heat,1,0,inf,9.1869028939159,48.8666596548666,POINT (9.186903 48.86666),DE,,None,Slack,,4373
Bus_44810,status2023,1,rural_heat,1,0,inf,13.0277232293825,54.0390319231971,POINT (13.027723 54.039032),DE,,None,Slack,,4374
Bus_44811,status2023,1,rural_heat,1,0,inf,6.54510928931107,51.0097246066154,POINT (6.545109 51.009725),DE,,None,Slack,,4375
Bus_44812,status2023,1,rural_heat,1,0,inf,8.01708365114327,51.7856934805809,POINT (8.017084 51.785693),DE,,None,Slack,,4376
Bus_44813,status2023,1,rural_heat,1,0,inf,6.87219581496197,51.44934203864,POINT (6.872196 51.449342),DE,,None,Slack,,4377
Bus_44814,status2023,1,rural_heat,1,0,inf,10.4589499382246,47.8716638100465,POINT (10.45895 47.871664),DE,,None,Slack,,4378
Bus_44815,status2023,1,rural_heat,1,0,inf,11.7835728726019,48.18603503812,POINT (11.783573 48.186035),DE,,None,Slack,,4379
Bus_44816,status2023,1,rural_heat,1,0,inf,14.6546059172694,51.0979859907514,POINT (14.654606 51.097986),DE,,None,Slack,,4380
Bus_44817,status2023,1,rural_heat,1,0,inf,8.62061227970443,48.1628850822782,POINT (8.620612 48.162885),DE,,None,Slack,,4381
Bus_44818,status2023,1,rural_heat,1,0,inf,12.9387958912316,48.7726407267265,POINT (12.938796 48.772641),DE,,None,Slack,,4382
Bus_44819,status2023,1,rural_heat,1,0,inf,10.9019348726423,50.018663487996,POINT (10.901935 50.018663),DE,,None,Slack,,4383
Bus_44820,status2023,1,rural_heat,1,0,inf,8.5407364987133,51.7654214828786,POINT (8.540736 51.765421),DE,,None,Slack,,4384
Bus_44821,status2023,1,rural_heat,1,0,inf,12.1670367358021,51.0489035453676,POINT (12.167037 51.048904),DE,,None,Slack,,4385
Bus_44822,status2023,1,rural_heat,1,0,inf,7.58913445518896,51.9674275438184,POINT (7.589134 51.967428),DE,,None,Slack,,4386
Bus_44823,status2023,1,rural_heat,1,0,inf,9.06780736055741,48.5665093057552,POINT (9.067807 48.566509),DE,,None,Slack,,4387
Bus_44824,status2023,1,rural_heat,1,0,inf,13.7896864620318,53.736062671229,POINT (13.789686 53.736063),DE,,None,Slack,,4388
Bus_44825,status2023,1,rural_heat,1,0,inf,7.63397388927482,51.094558207378,POINT (7.633974 51.094558),DE,,None,Slack,,4389
Bus_44826,status2023,1,rural_heat,1,0,inf,11.6025848998016,54.007991349327,POINT (11.602585 54.007991),DE,,None,Slack,,4390
Bus_44827,status2023,1,rural_heat,1,0,inf,11.4112763804286,52.1743589745121,POINT (11.411276 52.174359),DE,,None,Slack,,4391
Bus_44828,status2023,1,rural_heat,1,0,inf,6.43338143900571,50.3373756880467,POINT (6.433381 50.337376),DE,,None,Slack,,4392
Bus_44829,status2023,1,rural_heat,1,0,inf,10.3542268905491,53.1951574702841,POINT (10.354227 53.195157),DE,,None,Slack,,4393
Bus_44830,status2023,1,rural_heat,1,0,inf,10.9269070155569,49.5066029003053,POINT (10.926907 49.506603),DE,,None,Slack,,4394
Bus_44831,status2023,1,rural_heat,1,0,inf,6.78152036303776,49.302576280033,POINT (6.78152 49.302576),DE,,None,Slack,,4395
Bus_44832,status2023,1,rural_heat,1,0,inf,9.73277324289479,53.0381174060274,POINT (9.732773 53.038117),DE,,None,Slack,,4396
Bus_44833,status2023,1,rural_heat,1,0,inf,12.1706539787822,53.1347630434597,POINT (12.170654 53.134763),DE,,None,Slack,,4397
Bus_44834,status2023,1,rural_heat,1,0,inf,6.46960313653675,51.741385973485,POINT (6.469603 51.741386),DE,,None,Slack,,4398
Bus_44835,status2023,1,rural_heat,1,0,inf,8.78216850027827,53.7654666504555,POINT (8.782169 53.765467),DE,,None,Slack,,4399
Bus_44836,status2023,1,rural_heat,1,0,inf,10.2151015689576,47.7204030237863,POINT (10.215102 47.720403),DE,,None,Slack,,4400
Bus_44837,status2023,1,rural_heat,1,0,inf,14.5940574782096,52.0446467514891,POINT (14.594057 52.044647),DE,,None,Slack,,4401
Bus_44838,status2023,1,rural_heat,1,0,inf,13.5125906779182,51.6304127142218,POINT (13.512591 51.630413),DE,,None,Slack,,4402
Bus_44839,status2023,1,rural_heat,1,0,inf,10.0792491857409,53.5982564546928,POINT (10.079249 53.598256),DE,,None,Slack,,4403
Bus_44840,status2023,1,rural_heat,1,0,inf,12.6316565864894,51.7827319836055,POINT (12.631657 51.782732),DE,,None,Slack,,4404
Bus_44841,status2023,1,rural_heat,1,0,inf,13.9699424647736,52.5938932531429,POINT (13.969942 52.593893),DE,,None,Slack,,4405
Bus_44842,status2023,1,rural_heat,1,0,inf,7.21009254249973,52.8285230313147,POINT (7.210093 52.828523),DE,,None,Slack,,4406
Bus_44843,status2023,1,rural_heat,1,0,inf,11.0616305972597,48.785266952091,POINT (11.061631 48.785267),DE,,None,Slack,,4407
Bus_44844,status2023,1,rural_heat,1,0,inf,7.49466337432435,51.2629750523986,POINT (7.494663 51.262975),DE,,None,Slack,,4408
Bus_44845,status2023,1,rural_heat,1,0,inf,9.28142135137155,48.7531183815473,POINT (9.281421 48.753118),DE,,None,Slack,,4409
Bus_44846,status2023,1,rural_heat,1,0,inf,8.72087784969157,51.9217061981215,POINT (8.720878 51.921706),DE,,None,Slack,,4410
Bus_44847,status2023,1,rural_heat,1,0,inf,8.98126171617338,48.9167303285338,POINT (8.981262 48.91673),DE,,None,Slack,,4411
Bus_44848,status2023,1,rural_heat,1,0,inf,13.9625413188317,51.7941546280528,POINT (13.962541 51.794155),DE,,None,Slack,,4412
Bus_44849,status2023,1,rural_heat,1,0,inf,6.82347514283778,50.9139758220467,POINT (6.823475 50.913976),DE,,None,Slack,,4413
Bus_44850,status2023,1,rural_heat,1,0,inf,8.54467771295217,50.0994079582603,POINT (8.544678 50.099408),DE,,None,Slack,,4414
Bus_44851,status2023,1,rural_heat,1,0,inf,9.08411389305357,50.0919699822377,POINT (9.084114 50.09197),DE,,None,Slack,,4415
Bus_44852,status2023,1,rural_heat,1,0,inf,8.04658813308773,47.5845165436179,POINT (8.046588 47.584517),DE,,None,Slack,,4416
Bus_44853,status2023,1,rural_heat,1,0,inf,12.7399177980428,50.5526177405251,POINT (12.739918 50.552618),DE,,None,Slack,,4417
Bus_44854,status2023,1,rural_heat,1,0,inf,14.0832634220869,52.3859499857715,POINT (14.083263 52.38595),DE,,None,Slack,,4418
Bus_44855,status2023,1,rural_heat,1,0,inf,9.05883949732981,54.6177297559144,POINT (9.058839 54.61773),DE,,None,Slack,,4419
Bus_44856,status2023,1,rural_heat,1,0,inf,13.4945547532666,51.0651081540936,POINT (13.494555 51.065108),DE,,None,Slack,,4420
Bus_44857,status2023,1,rural_heat,1,0,inf,7.08311697868745,51.6454124658101,POINT (7.083117 51.645412),DE,,None,Slack,,4421
Bus_44858,status2023,1,rural_heat,1,0,inf,11.7686993498895,49.6020188565466,POINT (11.768699 49.602019),DE,,None,Slack,,4422
Bus_44859,status2023,1,rural_heat,1,0,inf,6.82517160804655,49.225348302664,POINT (6.825172 49.225348),DE,,None,Slack,,4423
Bus_44860,status2023,1,rural_heat,1,0,inf,8.05993634686463,52.6762773209731,POINT (8.059936 52.676277),DE,,None,Slack,,4424
Bus_44861,status2023,1,rural_heat,1,0,inf,8.73849751656972,50.7915194207376,POINT (8.738498 50.791519),DE,,None,Slack,,4425
Bus_44862,status2023,1,rural_heat,1,0,inf,10.4841233163642,50.535456879383,POINT (10.484123 50.535457),DE,,None,Slack,,4426
Bus_44863,status2023,1,rural_heat,1,0,inf,9.91378241816455,54.1300053666803,POINT (9.913782 54.130005),DE,,None,Slack,,4427
Bus_44864,status2023,1,rural_heat,1,0,inf,8.66542537620264,53.4941940500726,POINT (8.665425 53.494194),DE,,None,Slack,,4428
Bus_44865,status2023,1,rural_heat,1,0,inf,12.7216047310205,52.0501571415852,POINT (12.721605 52.050157),DE,,None,Slack,,4429
Bus_44866,status2023,1,rural_heat,1,0,inf,9.50184965496107,52.7298131926227,POINT (9.50185 52.729813),DE,,None,Slack,,4430
Bus_44867,status2023,1,rural_heat,1,0,inf,8.6719749914886,53.1306339619593,POINT (8.671975 53.130634),DE,,None,Slack,,4431
Bus_44868,status2023,1,rural_heat,1,0,inf,6.26599916966093,50.8032229398352,POINT (6.265999 50.803223),DE,,None,Slack,,4432
Bus_44869,status2023,1,rural_heat,1,0,inf,9.22908533091499,54.0140628305949,POINT (9.229085 54.014063),DE,,None,Slack,,4433
Bus_44870,status2023,1,rural_heat,1,0,inf,11.809099422501,51.742916395047,POINT (11.809099 51.742916),DE,,None,Slack,,4434
Bus_44871,status2023,1,rural_heat,1,0,inf,7.25774549197736,49.7371755387818,POINT (7.257745 49.737176),DE,,None,Slack,,4435
Bus_44872,status2023,1,rural_heat,1,0,inf,12.0470839203865,50.475443507704,POINT (12.047084 50.475444),DE,,None,Slack,,4436
Bus_44873,status2023,1,rural_heat,1,0,inf,13.3115226928628,52.5105887998694,POINT (13.311523 52.510589),DE,,None,Slack,,4437
Bus_44874,status2023,1,rural_heat,1,0,inf,11.9709595846554,49.2014999602179,POINT (11.97096 49.2015),DE,,None,Slack,,4438
Bus_44875,status2023,1,rural_heat,1,0,inf,12.2165046502382,48.4368556408554,POINT (12.216505 48.436856),DE,,None,Slack,,4439
Bus_44876,status2023,1,rural_heat,1,0,inf,12.9181275245882,50.8353255331274,POINT (12.918128 50.835326),DE,,None,Slack,,4440
Bus_44877,status2023,1,rural_heat,1,0,inf,12.9083600824358,51.9418984417457,POINT (12.90836 51.941898),DE,,None,Slack,,4441
Bus_44878,status2023,1,rural_heat,1,0,inf,11.9111837002644,48.6606734748946,POINT (11.911184 48.660673),DE,,None,Slack,,4442
Bus_44879,status2023,1,rural_heat,1,0,inf,11.9451458729688,53.7483677646506,POINT (11.945146 53.748368),DE,,None,Slack,,4443
Bus_44880,status2023,1,rural_heat,1,0,inf,6.43537584030159,50.8193019418781,POINT (6.435376 50.819302),DE,,None,Slack,,4444
Bus_44881,status2023,1,rural_heat,1,0,inf,11.5750519617348,52.0807835588321,POINT (11.575052 52.080784),DE,,None,Slack,,4445
Bus_44882,status2023,1,rural_heat,1,0,inf,7.15165448622477,51.1622807939826,POINT (7.151654 51.162281),DE,,None,Slack,,4446
Bus_44883,status2023,1,rural_heat,1,0,inf,8.54646012722708,49.3188834626325,POINT (8.54646 49.318883),DE,,None,Slack,,4447
Bus_44884,status2023,1,rural_heat,1,0,inf,6.81778504377067,51.5239518806297,POINT (6.817785 51.523952),DE,,None,Slack,,4448
Bus_44885,status2023,1,rural_heat,1,0,inf,11.4262489364204,48.1825558061077,POINT (11.426249 48.182556),DE,,None,Slack,,4449
Bus_44886,status2023,1,rural_heat,1,0,inf,7.82304942459281,51.4389031371168,POINT (7.823049 51.438903),DE,,None,Slack,,4450
Bus_44887,status2023,1,rural_heat,1,0,inf,7.11750821213042,50.6252662187102,POINT (7.117508 50.625266),DE,,None,Slack,,4451
Bus_44888,status2023,1,rural_heat,1,0,inf,9.13299226633866,52.5693308383199,POINT (9.132992 52.569331),DE,,None,Slack,,4452
Bus_44889,status2023,1,rural_heat,1,0,inf,10.2573061112619,47.8817872138231,POINT (10.257306 47.881787),DE,,None,Slack,,4453
Bus_44890,status2023,1,rural_heat,1,0,inf,6.96533614379248,49.6230605008998,POINT (6.965336 49.623061),DE,,None,Slack,,4454
Bus_44891,status2023,1,rural_heat,1,0,inf,7.5748082454844,50.1942650210364,POINT (7.574808 50.194265),DE,,None,Slack,,4455
Bus_44892,status2023,1,rural_heat,1,0,inf,10.2222498015515,48.7464964633414,POINT (10.22225 48.746496),DE,,None,Slack,,4456
Bus_44893,status2023,1,rural_heat,1,0,inf,10.8492292683494,48.8440038523414,POINT (10.849229 48.844004),DE,,None,Slack,,4457
Bus_44894,status2023,1,rural_heat,1,0,inf,12.3786369525033,51.0926195332987,POINT (12.378637 51.09262),DE,,None,Slack,,4458
Bus_44895,status2023,1,rural_heat,1,0,inf,13.5549550429305,52.7036101523924,POINT (13.554955 52.70361),DE,,None,Slack,,4459
Bus_44896,status2023,1,rural_heat,1,0,inf,6.89901030155648,50.9462375089938,POINT (6.89901 50.946238),DE,,None,Slack,,4460
Bus_44897,status2023,1,rural_heat,1,0,inf,7.25397119574862,51.5390393057709,POINT (7.253971 51.539039),DE,,None,Slack,,4461
Bus_44898,status2023,1,rural_heat,1,0,inf,7.68373345280392,47.6376589805921,POINT (7.683733 47.637659),DE,,None,Slack,,4462
Bus_44899,status2023,1,rural_heat,1,0,inf,7.3935108736941,52.0627564515129,POINT (7.393511 52.062756),DE,,None,Slack,,4463
Bus_44900,status2023,1,rural_heat,1,0,inf,7.68884190111501,51.6939195096914,POINT (7.688842 51.69392),DE,,None,Slack,,4464
Bus_44901,status2023,1,rural_heat,1,0,inf,8.54261809138944,53.5263991077235,POINT (8.542618 53.526399),DE,,None,Slack,,4465
Bus_44902,status2023,1,rural_heat,1,0,inf,9.47339927679302,53.4778298896356,POINT (9.473399 53.47783),DE,,None,Slack,,4466
Bus_44903,status2023,1,rural_heat,1,0,inf,9.2219567812577,48.702092416532,POINT (9.221957 48.702092),DE,,None,Slack,,4467
Bus_44904,status2023,1,rural_heat,1,0,inf,9.74514284869602,52.3590914957982,POINT (9.745143 52.359091),DE,,None,Slack,,4468
Bus_44905,status2023,1,rural_heat,1,0,inf,11.1454201477077,47.6670003843291,POINT (11.14542 47.667),DE,,None,Slack,,4469
Bus_44906,status2023,1,rural_heat,1,0,inf,9.96955497201738,49.3766470930228,POINT (9.969555 49.376647),DE,,None,Slack,,4470
Bus_44907,status2023,1,rural_heat,1,0,inf,7.66045976635315,51.2956331313073,POINT (7.66046 51.295633),DE,,None,Slack,,4471
Bus_44908,status2023,1,rural_heat,1,0,inf,8.94747870407507,48.048701715861,POINT (8.947479 48.048702),DE,,None,Slack,,4472
Bus_44909,status2023,1,rural_heat,1,0,inf,6.98701902387088,50.766837576311,POINT (6.987019 50.766838),DE,,None,Slack,,4473
Bus_44910,status2023,1,rural_heat,1,0,inf,12.8133462631989,53.9325379671661,POINT (12.813346 53.932538),DE,,None,Slack,,4474
Bus_44911,status2023,1,rural_heat,1,0,inf,11.5916273930599,48.1847587702224,POINT (11.591627 48.184759),DE,,None,Slack,,4475
Bus_44912,status2023,1,rural_heat,1,0,inf,12.2780460081816,48.1559443330663,POINT (12.278046 48.155944),DE,,None,Slack,,4476
Bus_44913,status2023,1,rural_heat,1,0,inf,10.6781840673613,53.8327587490954,POINT (10.678184 53.832759),DE,,None,Slack,,4477
Bus_44914,status2023,1,rural_heat,1,0,inf,9.97934387149356,53.57963350029,POINT (9.979344 53.579634),DE,,None,Slack,,4478
Bus_44915,status2023,1,rural_heat,1,0,inf,10.2755940467659,48.4122566745845,POINT (10.275594 48.412257),DE,,None,Slack,,4479
Bus_44916,status2023,1,rural_heat,1,0,inf,8.29466382063983,49.0783049421992,POINT (8.294664 49.078305),DE,,None,Slack,,4480
Bus_44917,status2023,1,rural_heat,1,0,inf,9.78776898516086,51.8175781145284,POINT (9.787769 51.817578),DE,,None,Slack,,4481
Bus_44918,status2023,1,rural_heat,1,0,inf,6.94654925754398,49.3354521192603,POINT (6.946549 49.335452),DE,,None,Slack,,4482
Bus_44919,status2023,1,rural_heat,1,0,inf,13.1117440599624,48.7753891572274,POINT (13.111744 48.775389),DE,,None,Slack,,4483
Bus_44920,status2023,1,rural_heat,1,0,inf,7.21764277460625,51.1119068366253,POINT (7.217643 51.111907),DE,,None,Slack,,4484
Bus_44921,status2023,1,rural_heat,1,0,inf,13.5313838423134,53.6813546975737,POINT (13.531384 53.681355),DE,,None,Slack,,4485
Bus_44922,status2023,1,rural_heat,1,0,inf,13.4115181721038,48.5285878000919,POINT (13.411518 48.528588),DE,,None,Slack,,4486
Bus_44923,status2023,1,rural_heat,1,0,inf,10.183624067677,50.8080476681642,POINT (10.183624 50.808048),DE,,None,Slack,,4487
Bus_44924,status2023,1,rural_heat,1,0,inf,8.3658940705577,48.1313695395513,POINT (8.365894 48.13137),DE,,None,Slack,,4488
Bus_44925,status2023,1,rural_heat,1,0,inf,12.1060283051709,47.6764609745732,POINT (12.106028 47.676461),DE,,None,Slack,,4489
