id,bus0,bus1,type,carrier,x,r,g,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,build_year,lifetime,capital_cost,length,terrain_factor,num_parallel,v_ang_min,v_ang_max,geom,s_nom_mod,sub_network,v_nom,x_pu,r_pu,b_pu,g_pu,x_pu_eff,r_pu_eff,s_nom_opt,geometry,length_m
Line_25195,BUS_14888,BUS_14887,,AC,0.112012442666667,0.0388635866666667,0,1.108924344e-05,1560.0,True,1560.0,6218.7552194953,0.7,0,40,43.4854076411202,1.06851524646897,1,3,-inf,inf,"MULTILINESTRING ((10.001178 54.315836, 10.001178 54.315836, 10.001478 54.318262, 10.001865 54.321681, 10.002311 54.325422, 10.002311 54.325422))",0,0,220,2.31430666666667e-06,8.02966666666667e-07,0.536719382496,0,2.31430666666667e-06,8.02966666666667e-07,1560.0,"MULTILINESTRING ((565127.9363785431 6019124.856912411, 565127.9363785431 6019124.856912411, 565143.6185655808 6019395.053037918, 565163.387530835 6019775.811914388, 565186.4799565697 6020192.451714734, 565186.4799565697 6020192.451714734))",1069.201835594539
Line_18158,BUS_15126,BUS_11957,,AC,1.27228760247597,0.14174396480893,0,8.90854276225138e-05,3580.70624509293,True,3580.70624509293,10741.4862882191,0.7,0,40,411.078022481617,10.1009317455396,1,2,-inf,inf,"MULTILINESTRING ((7.872311 47.601718, 7.872311 47.601718, 7.869152 47.603406, 7.866137 47.604998, 7.862634 47.606859, 7.859931 47.608287, 7.856666 47.610003, 7.853115 47.61188, 7.849462 47.613814, 7.846083 47.615583, 7.84193 47.616397, 7.837805 47.617191, 7.833373 47.618059, 7.829195 47.61886, 7.824742 47.61971, 7.820459 47.620541, 7.816912 47.621542, 7.812853 47.622693, 7.808678 47.623879, 7.804801 47.624981, 7.801112 47.626052, 7.797726 47.627004, 7.79479 47.627832, 7.792739 47.628407, 7.785936 47.627447, 7.781765 47.626861, 7.777675 47.62629, 7.774681 47.626798, 7.77149 47.627337, 7.76745 47.628022, 7.763515 47.628687, 7.760012 47.628629, 7.756504 47.628566, 7.752679 47.628515, 7.748804 47.628423, 7.748804 47.628423))",0,0,380,8.81085597282529e-06,9.81606404493976e-07,12.863935748691,0,8.81085597282529e-06,9.81606404493976e-07,3580.70624509293,"MULTILINESTRING ((415234.53773372294 5272650.431175257, 415234.53773372294 5272650.431175257, 414999.8213265005 5272841.485581381, 414775.787634085 5273021.722386569, 414515.52827291924 5273232.401332191, 414314.70561660384 5273394.0861760015, 414072.1287480755 5273588.407783727, 413808.33909311466 5273800.950453206, 413536.997413436 5274019.953832965, 413285.9933977912 5274220.326293371, 412975.2603279654 5274315.442793697, 412666.6077390424 5274408.321740983, 412335.01936356275 5274509.788223952, 412022.41568422905 5274603.539430515, 411689.2404860699 5274703.066327064, 411368.8177906182 5274800.306539212, 411103.9953353101 5274915.61377296, 410800.96839561895 5275048.192424155, 410489.29905989324 5275184.810691789, 410199.88972736965 5275311.765259766, 409924.56416256295 5275435.070765844, 409671.809316393 5275544.81122953, 409452.6575133993 5275640.256326046, 409299.56300129625 5275706.556721059, 408786.7961686525 5275607.845565348, 408472.4080688456 5275547.634349716, 408164.12491257594 5275489.011133026, 407940.0745365726 5275549.018457915, 407701.28259801667 5275612.714153819, 407398.9691903129 5275693.6591243, 407104.51672588574 5275772.271379582, 406841.24159709923 5275770.028010796, 406577.5813672653 5275767.246878596, 406290.12645667436 5275766.194355383, 405998.8411047546 5275760.660039338, 405998.8411047546 5275760.660039338))",10122.958697118203
Line_8511,BUS_15127,BUS_15126,,AC,0.0726980093219667,0.0080991660421583,0,1.27344305700144e-06,1791.21931417331,True,1791.21931417331,10741.4862882191,0.7,0,40,11.7616585604038,0.289005258942766,1,1,-inf,inf,"MULTILINESTRING ((7.872311 47.601718, 7.872311 47.601718, 7.874974 47.599839, 7.874974 47.599839))",0,0,380,5.0344881801916e-07,5.60884074941714e-08,0.183885177431008,0,5.0344881801916e-07,5.60884074941714e-08,1791.21931417331,"MULTILINESTRING ((415234.53773372294 5272650.431175257, 415234.53773372294 5272650.431175257, 415431.677883442 5272438.700014389, 415431.677883442 5272438.700014389))",289.2997115687391
Line_18164,BUS_15132,BUS_15128,,AC,0.0572909186873606,0.0063826736457941,0,9.02520030470526e-06,5370.74301844125,True,5370.74301844125,10741.4862882191,0.7,0,40,27.7525254331307,0.681929828002277,1,3,-inf,inf,"MULTILINESTRING ((7.952414 47.595739, 7.952414 47.595739, 7.949882 47.595589, 7.946685 47.59546, 7.943346 47.595283, 7.943346 47.595283))",0,0,380,3.96751514455406e-07,4.42013410373553e-08,1.30323892399944,0,3.96751514455406e-07,4.42013410373553e-08,5370.74301844125,"MULTILINESTRING ((421246.6380011987 5271901.530906701, 421246.6380011987 5271901.530906701, 421056.0685442649 5271887.433661173, 420815.53785364697 5271876.354977639, 420564.2583803927 5271860.097035322, 420564.2583803927 5271860.097035322))",683.6807300503856
Line_8514,BUS_15132,BUS_15131,,AC,0.0286038106121736,0.0031867022085931,0,2.00307815733714e-06,3581.12211924683,True,3581.12211924683,10741.4862882191,0.7,0,40,9.24505146640712,0.227167663409578,1,2,-inf,inf,"MULTILINESTRING ((7.955047 47.596749, 7.955047 47.596749, 7.952414 47.595739, 7.952414 47.595739))",0,0,380,1.98087331109235e-07,2.20685748517531e-08,0.289244485919484,0,1.98087331109235e-07,2.20685748517531e-08,3581.12211924683,"MULTILINESTRING ((421446.0863552642 5272011.109356653, 421446.0863552642 5272011.109356653, 421246.6380011987 5271901.530906701, 421246.6380011987 5271901.530906701))",227.56775393978322
Line_18167,BUS_15235,BUS_15128,,AC,0.0930256442103879,0.0103638443203778,0,1.62914506600228e-06,1790.90706038619,True,1790.90706038619,10741.4862882191,0.7,0,40,15.0479822343133,0.369756185308321,1,1,-inf,inf,"MULTILINESTRING ((7.939881 47.597649, 7.939881 47.597649, 7.943346 47.595283, 7.943346 47.595283))",0,0,380,6.44221912814321e-07,7.17717750718686e-08,0.235248547530729,0,6.44221912814321e-07,7.17717750718686e-08,1790.90706038619,"MULTILINESTRING ((420307.3667828161 5272126.598922044, 420307.3667828161 5272126.598922044, 420564.2583803927 5271860.097035322, 420564.2583803927 5271860.097035322))",370.1574645089048
Line_18159,BUS_15236,BUS_15126,,AC,0.063185996570111,0.0070394515630158,0,1.19979724337078e-06,1868.14983576153,True,1868.14983576153,10741.4862882191,0.7,0,40,10.6388438289992,0.261415666834832,1,1,-inf,inf,"MULTILINESTRING ((7.875053 47.600266, 7.875053 47.600266, 7.872311 47.601718, 7.872311 47.601718))",0,0,380,4.37576153532625e-07,4.87496645638215e-08,0.17325072194274,0,4.37576153532625e-07,4.87496645638215e-08,1868.14983576153,"MULTILINESTRING ((415438.3043879671 5272486.0690373285, 415438.3043879671 5272486.0690373285, 415234.53773372294 5272650.431175257, 415234.53773372294 5272650.431175257))",261.79335699425263
Line_8555,BUS_15236,BUS_15235,,AC,0.655233198248155,0.0729982879075342,0,4.58756607177372e-05,3580.50336335098,True,3580.50336335098,10741.4862882191,0.7,0,40,211.677281595278,5.20129429583135,1,2,-inf,inf,"MULTILINESTRING ((7.939881 47.597649, 7.939881 47.597649, 7.936698 47.599369, 7.936499 47.599442, 7.931448 47.601307, 7.927634 47.601846, 7.924268 47.602337, 7.920666 47.604133, 7.917461 47.605715, 7.91322 47.605599, 7.907053 47.605174, 7.902798 47.604872, 7.898928 47.604603, 7.894318 47.604269, 7.889843 47.603953, 7.885552 47.602881, 7.882016 47.602004, 7.87836 47.6011, 7.875053 47.600266, 7.875053 47.600266))",0,0,380,4.53762602664927e-06,5.05528309608963e-07,6.62444540764126,0,4.53762602664927e-06,5.05528309608963e-07,3580.50336335098,"MULTILINESTRING ((420307.3667828161 5272126.598922044, 420307.3667828161 5272126.598922044, 420070.71253501374 5272321.027843451, 420055.86490976455 5272329.345838289, 419679.0363934791 5272541.832322229, 419393.1765016173 5272605.690676639, 419140.9228029569 5272663.761527233, 418872.9528179283 5272867.123090741, 418634.5083440799 5273046.297572201, 418315.5702993976 5273037.862796486, 417851.38651441643 5272997.142107487, 417531.0989084555 5272968.093646517, 417239.7972878537 5272942.3194306465, 416892.7692498435 5272910.128389816, 416555.9125382564 5272879.813187736, 416231.67493997084 5272765.299699351, 415964.48720521247 5272671.657538288, 415688.22715849313 5272575.157261826, 415438.3043879671 5272486.0690373285, 415438.3043879671 5272486.0690373285))",5213.061189450129
Line_17829,BUS_15830,BUS_14208,,AC,0.133379090785391,0.0148595808560508,0,2.33555744117852e-06,1790.74006095461,True,1790.74006095461,10741.4862882191,0.7,0,40,21.5493886333255,0.529507518862947,1,1,-inf,inf,"MULTILINESTRING ((14.003419 51.640732, 14.003419 51.640732, 14.000012 51.641338, 13.99678 51.639745, 13.99678 51.639745))",0,0,380,9.23677914026257e-07,1.0290568459869e-07,0.337254494506179,0,9.23677914026257e-07,1.0290568459869e-07,1790.74006095461,"MULTILINESTRING ((846129.1380123578 5732944.705071021, 846129.1380123578 5732944.705071021, 845888.9655448699 5732995.877451857, 845677.6502844408 5732803.541118879, 845677.6502844408 5732803.541118879))",531.3035872936913
Line_18160,BUS_16257,BUS_15127,,AC,0.0623220592520309,0.0069432082531663,0,1.09190390735204e-06,1791.49399804946,True,1791.49399804946,10741.4862882191,0.7,0,40,10.0746439216524,0.247552252973527,1,1,-inf,inf,"MULTILINESTRING ((7.872059 47.600885, 7.872059 47.600885, 7.874974 47.599839, 7.874974 47.599839))",0,0,380,4.31593208116558e-07,4.80831596479667e-08,0.157670924221635,0,4.31593208116558e-07,4.80831596479667e-08,1791.49399804946,"MULTILINESTRING ((415214.2497380972 5272558.130130892, 415214.2497380972 5272558.130130892, 415431.677883442 5272438.700014389, 415431.677883442 5272438.700014389))",248.0696497274739
Line_18523,BUS_16257,BUS_15236,,AC,0.0591306649062913,0.0065876650752301,0,1.03610038885677e-06,1791.61621371134,True,1791.61621371134,10741.4862882191,0.7,0,40,9.555320499121,0.234791535645019,1,1,-inf,inf,"MULTILINESTRING ((7.875053 47.600266, 7.875053 47.600266, 7.872059 47.600885, 7.872059 47.600885))",0,0,380,4.09492139240244e-07,4.5620949274447e-08,0.149612896150918,0,4.09492139240244e-07,4.5620949274447e-08,1791.61621371134,"MULTILINESTRING ((415438.3043879671 5272486.0690373285, 415438.3043879671 5272486.0690373285, 415214.2497380972 5272558.130130892, 415214.2497380972 5272558.130130892))",235.357785794001
Line_9391,BUS_16912,BUS_16909,,AC,0.836476843289026,0.093190774216911,0,5.85659960493704e-05,3580.53328648167,True,3580.53328648167,10741.4862882191,0.7,0,40,270.443454213913,6.64528562133204,1,2,-inf,inf,"MULTILINESTRING ((7.966663 47.595018, 7.966663 47.595018, 7.970035 47.594078, 7.974521 47.592872, 7.977764 47.590735, 7.98033 47.589018, 7.982931 47.587259, 7.985703 47.585396, 7.9888 47.58334, 7.992143 47.581118, 7.995691 47.578725, 7.999342 47.577724, 8.003244 47.576673, 8.006665 47.575723, 8.013517 47.575603, 8.016346 47.573263, 8.018932 47.571086, 8.02146 47.569, 8.023753 47.567112, 8.026114 47.565066, 8.029717 47.562142, 8.035415 47.561071, 8.035415 47.561071))",0,0,380,5.79277592305419e-06,6.45365472416281e-07,8.45692982952909,0,5.79277592305419e-06,6.45365472416281e-07,3580.53328648167,"MULTILINESTRING ((422316.74368493765 5271807.036589206, 422316.74368493765 5271807.036589206, 422568.85154224123 5271699.197746376, 422904.3272807775 5271560.70014857, 423145.0052423978 5271319.984567099, 423335.4159413981 5271126.625122281, 423528.40972617606 5270928.569871181, 423734.1231221123 5270718.794962811, 423964.00958623627 5270487.259754805, 424212.17304986325 5270237.045008713, 424475.5278955247 5269967.637344585, 424748.64780053654 5269852.843534409, 425040.5827185235 5269732.263376762, 425296.49987544515 5269623.38558379, 425811.6287179402 5269603.476742843, 426021.08562168555 5269340.7178936, 426212.5143342437 5269096.313023795, 426399.72438626544 5268862.083064995, 426569.55047767475 5268650.086561221, 426744.2836567813 5268420.471537373, 427011.2372434451 5268092.1161100445, 427438.3821856376 5267967.747839364, 427438.3821856376 5267967.747839364))",6655.000519112184
Line_3348,BUS_1775,BUS_1774,,AC,0.0172981482342766,0.0032119306844355,0,4.15438488965651e-05,1850.86202286061,True,1850.86202286061,10741.4862882191,0.7,0,40,14.9215069071989,0.366648457390966,1,2,-inf,inf,"MULTILINESTRING ((11.434429 48.17625, 11.434429 48.17625, 11.433425 48.176917, 11.43316 48.177118, 11.432772 48.177486, 11.43256 48.177663, 11.432371 48.177805, 11.432037 48.178019, 11.431744 48.178179, 11.430928 48.178548, 11.430928 48.178548))",0,0,380,1.19793270320475e-07,2.22432872883351e-08,5.99893178066401,0,1.19793270320475e-07,2.22432872883351e-08,1850.86202286061,"MULTILINESTRING ((680972.0799728966 5338755.827336405, 680972.0799728966 5338755.827336405, 680895.10134742 5338827.5926074395, 680874.6957992995 5338849.307613774, 680844.5599201932 5338889.293307531, 680828.1787917637 5338908.465884999, 680813.6305282041 5338923.802785765, 680788.0510351259 5338946.800529425, 680765.709243504 5338963.8933620835, 680703.757765459 5339002.984161793, 680703.757765459 5339002.984161793))",367.24943222347486
Line_19446,BUS_19541,BUS_1212,,AC,0.062910535882658,0.0070087714336881,0,1.10215582265214e-06,1791.41801163029,True,1791.41801163029,10741.4862882191,0.7,0,40,10.1603536534013,0.249658296359397,1,1,-inf,inf,"MULTILINESTRING ((12.014043 53.070877, 12.014043 53.070877, 12.010374 53.070451, 12.010374 53.070451))",0,0,380,4.35668531043338e-07,4.85371982942391e-08,0.159151300790969,0,4.35668531043338e-07,4.85371982942391e-08,1791.41801163029,"MULTILINESTRING ((701916.2928700682 5884402.173726144, 701916.2928700682 5884402.173726144, 701672.5541607793 5884344.465805921, 701672.5541607793 5884344.465805921))",250.47706973359672
Line_11910,BUS_19541,BUS_1216,,AC,0.0604237092565471,0.0067317193489665,0,1.35322553669612e-06,2061.95638285109,True,2061.95638285109,10741.4862882191,0.7,0,40,11.0544616473865,0.271628149590336,1,1,-inf,inf,"MULTILINESTRING ((12.014043 53.070877, 12.014043 53.070877, 12.012301 53.06867, 12.012301 53.06867))",0,0,380,4.18446740003789e-07,4.6618555048245e-08,0.195405767498919,0,4.18446740003789e-07,4.6618555048245e-08,2061.95638285109,"MULTILINESTRING ((701916.2928700682 5884402.173726144, 701916.2928700682 5884402.173726144, 701809.9466128016 5884151.845296937, 701809.9466128016 5884151.845296937))",271.9813392568661
Line_23685,BUS_20271,BUS_20270,,AC,0.0716021133420423,0.0248429219243217,0,7.09235217709985e-06,1560.58988810255,True,1560.58988810255,6218.7552194953,0.7,0,40,27.7525254331307,0.681929828002277,1,2,-inf,inf,"MULTILINESTRING ((7.952414 47.595739, 7.952414 47.595739, 7.949882 47.595589, 7.946685 47.59546, 7.943346 47.595283, 7.943346 47.595283))",0,0,220,1.47938250706699e-06,5.13283510833094e-07,0.343269845371633,0,1.47938250706699e-06,5.13283510833094e-07,1560.58988810255,"MULTILINESTRING ((421246.6380011987 5271901.530906701, 421246.6380011987 5271901.530906701, 421056.0685442649 5271887.433661173, 420815.53785364697 5271876.354977639, 420564.2583803927 5271860.097035322, 420564.2583803927 5271860.097035322))",683.6807300503856
Line_647,BUS_2092,BUS_2085,,AC,0.0667339030610627,0.0231539034919044,0,7.38125123115453e-07,521.960703472636,True,521.960703472636,6218.7552194953,0.7,0,40,8.64185181593531,0.212345955205459,1,1,-inf,inf,"MULTILINESTRING ((7.149321 51.504526, 7.149321 51.504526, 7.146292 51.504831, 7.146292 51.504831))",0,0,220,1.37879965002196e-06,4.7838643578315e-07,0.0357252559587879,0,1.37879965002196e-06,4.7838643578315e-07,521.960703472636,"MULTILINESTRING ((371557.03227531083 5707556.30058995, 371557.03227531083 5707556.30058995, 371347.6856682921 5707595.536945349, 371347.6856682921 5707595.536945349))",212.99176851520144
Line_22564,BUS_2109,BUS_2107,,AC,0.45671898217862,0.0508823881708033,0,3.1980475492403e-05,3580.80910195668,True,3580.80910195668,10741.4862882191,0.7,0,40,147.578948471323,3.62628212665881,1,2,-inf,inf,"MULTILINESTRING ((6.618179 51.053458, 6.618179 51.053458, 6.62137 51.053704, 6.626047 51.052299, 6.631116 51.050807, 6.635486 51.049503, 6.640185 51.048077, 6.644564 51.04684, 6.649115 51.045538, 6.652885 51.043167, 6.656227 51.041123, 6.6594 51.039191, 6.662 51.037616, 6.662 51.037616))",0,0,380,3.16287383780208e-06,3.52371109216089e-07,4.61798066110299,0,3.16287383780208e-06,3.52371109216089e-07,3580.80910195668,"MULTILINESTRING ((333070.7501596762 5658468.826756073, 333070.7501596762 5658468.826756073, 333295.2472095363 5658488.949269354, 333617.95572959346 5658322.156784207, 333967.8447070932 5658144.827962168, 334269.44034662424 5657989.999043199, 334593.6765649895 5657820.884575894, 334896.17777285696 5657673.522286453, 335210.52012180595 5657518.56619357, 335466.35158750904 5657246.517240226, 335693.3666297189 5657011.793899331, 335908.95178807527 5656789.910279335, 336085.64788753976 5656609.004250632, 336085.64788753976 5656609.004250632))",3634.8097855106566
Line_24098,BUS_22411,BUS_22225,,AC,0.048025274,0.00535042432,0,3.36176196e-06,3580.0,True,3580.0,10741.4862882191,0.7,0,40,15.548462603783,0.382053894685919,1,1,-inf,inf,"MULTILINESTRING ((8.418055 49.707114, 8.418055 49.707114, 8.417656 49.708723, 8.417311 49.710516, 8.417311 49.710516))",0,0,380,3.32585e-07,3.70528e-08,0.485438427024,0,3.32585e-07,3.70528e-08,3580.0,"MULTILINESTRING ((458041.00121891557 5506229.6584487725, 458041.00121891557 5506229.6584487725, 458013.6198186103 5506408.766818567, 457990.2922415134 5506608.301945016, 457990.2922415134 5506608.301945016))",382.08337129359575
Line_21112,BUS_2249,BUS_1329,,AC,0.0933418928,0.01039908152,0,1.63348168e-06,1790.0,True,1790.0,10741.4862882191,0.7,0,40,15.0674724898508,0.370235096196573,1,1,-inf,inf,"MULTILINESTRING ((6.219373 50.943372, 6.219373 50.943372, 6.214099 50.94358, 6.214099 50.94358))",0,0,380,6.46412e-07,7.20158e-08,0.235874754592,0,6.46412e-07,7.20158e-08,1790.0,"MULTILINESTRING ((304662.85310373537 5647209.666344719, 304662.85310373537 5647209.666344719, 304293.29201130837 5647246.775200549, 304293.29201130837 5647246.775200549))",371.4195312807581
Line_31715,BUS_2249,BUS_1330,,AC,0.203371516,0.0226573708,0,3.55901236e-06,1790.0,True,1790.0,10741.4862882191,0.7,0,40,32.8296360383333,0.80668363356482,1,1,-inf,inf,"MULTILINESTRING ((6.214015 50.9439, 6.207939 50.944165), (6.219373 50.943372, 6.214015 50.9439))",0,0,380,1.40839e-06,1.56907e-07,0.513921384784,0,1.40839e-06,1.56907e-07,1790.0,"MULTILINESTRING ((304288.73641592346 5647282.574362573, 303863.0916979627 5647328.180061464), (304662.85310373537 5647209.666344719, 304288.73641592346 5647282.574362573))",809.2356173743553
Line_24893,BUS_22502,BUS_22274,,AC,0.265750844447677,0.0296068241632158,0,7.44142373684187e-05,7160.25026242179,True,7160.25026242179,10741.4862882191,0.7,0,40,171.975486080518,4.22574925392173,1,1,-inf,inf,"MULTILINESTRING ((8.305794 52.439412, 8.305794 52.439412, 8.304978 52.436109, 8.309422 52.433558, 8.310238 52.430216, 8.31113 52.426686, 8.311967 52.42337, 8.312849 52.419877, 8.313583 52.416702, 8.31237 52.413439, 8.31119 52.410264, 8.309803 52.406531, 8.308483 52.40316, 8.308483 52.40316))",0,0,380,1.84037980919444e-06,2.05033408332519e-07,10.7454158759997,0,1.84037980919444e-06,2.05033408332519e-07,7160.25026242179,"MULTILINESTRING ((452810.70667131874 5810139.319397628, 452810.70667131874 5810139.319397628, 452751.7061387402 5809772.462925401, 453051.0989857445 5809485.821961509, 453103.0267556349 5809113.565030299, 453159.93138137675 5808720.348623212, 453213.3324211737 5808350.971721916, 453269.6152540557 5807961.8790717, 453316.17800972983 5807608.253628898, 453230.2299207298 5807246.098414863, 453146.60772208025 5806893.711560642, 453048.3005662967 5806479.395135083, 452954.92085228045 5806105.301938508, 452954.92085228045 5806105.301938508))",4228.046629532393
